351
358.85
370
364
365.75
361.25
370
370.55
366.3
374
359
357
344.25
330
323
315.5
334.5
332.5
330
325.05
315.25
312.2
311.4
311.2
307.9
332.4
333.8
336.5
324
332.1
329.9
325.9
325.7
329.5
342.05
342
342.25
337.8
336
342.25
332
335.5
324.7
331.05
325.6
322.1
320
313.6
324
326.9
327.9
326.5
328
322.3
327.05
330.05
320.9
331
330.9
330.6
328.2
347.7
348.05
350
347.5
357.7
358.05
347
353.7
358.7
358
337
331.1
326.65
322
322
323
330
314
317.9
315.15
318
325
309
300
317.25
311.4
304.5
303.5
298.9
304
299.8
296
297
296
296.2
284.8
288.75
289
271.7
260.25
250
246.95
250.1
247.85
250.85
255.95
254.5
249
254.2
245.7
249
220
226.6
235.55
234
231.2
237
215
224.75
227.9
250.25
251
253.5
256.8
255.7
249
238
233.65
234.9
237
230
241.3
235.6
248.1
253.6
248
251.95
263.9
273.8
257.5
256.45
261
260
257.05
257
263.5
265
262
258.55
255.1
257.1
246.2
246.9
247
239.5
235.6
225.7
234
242.9
244
238
241.9
239.25
230.5
